Header,Rating,Review,Product
Flawed.,3.0 ,"Set up was very simple. -1star for requiring you to set up an additional app. -1 star for not allowing you to utilize the switch as well. I wanted to use this for our bedroom lights (lamps) which plug in to an outlet controlled by a switch. I understand that the unit obviously couldn't work if the switch is off, but I'd like to be able to come into the room and flip the switch to turn them on. Instead when you flip the switch the lights stay off, then you have to wait about 10 seconds and ask Alexa to turn on the lights. Kind of obnoxious. I wanted to be able to flip them on with the switch, then after rading in bed or something be able to turn them off via voice control. The base setting on this outlet when it receives power is ""off"", whereas if it we're ""on"" or setting adjustable this unit would be great.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Works great,5.0 ,"Paired up easily. Set up a schedule to control some lamps, no additional fees or purchases. Work's with Alexa. Only drawback is you're adding two more devices to your router. Which can be a problem for families or homes with multiple devices connected to the WiFi and cheap routers. You're at the mercy of your WiFi network range as well. To no fault of the device, it is working perfectly.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
It's a great deal and works very well with Alexa,5.0 ,It's a great deal and works very well with Alexa! Easy to set up and very convenient to turn on light by using the provided app in user's manual. I love these smart plugs to make my life easier. Highly recommended!,Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
"So far, so good!",4.0 ,"These seem to be a good value and were easy to set up. They have worked flawlessly for the few days I have had them. I do not use Alexa but control them with the iOS app, which also includes voice control. I noticed a lag in response when using voice control but only a few seconds delay. I will be interested to see how these work after a power outage, and how long they will last. The app could use a bit of polish and documentation is spotty, but the devices were easy and fast to set up and use.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
"I like the wifi plug, would want to try others to compare it.",5.0 ,"I have an Amazon Echo, I have been trying to use this wifi plug to control my Alexa through the phone for a long time, I bought this product in September want to give it a try, I have been used it almost a month, feel practical, signal stability, also using this wifi plug to control other electronic products, I am satisfied.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Life changer,5.0 ,"Imagine this, every morning you wake up to the aroma of your favorite coffee brewing. You walk downstairs, the morning news is on and toasts popping out fresh. As you enjoy your breakfast, you ask Alexa to turn on the lights in the kids bedroom and play your ""good morning kids"" message. Sounds like a science fiction? Not anymore. You can make these things happen quite easily with the smart plugs.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
It makes your life easier,5.0 ,"It's extremely easy to setup, just need install the app, then use the Alexa app to connect. Once it's up and running, it works great. I love it that it can turn the light on at any time, added safety to my home, something a timer does not offer if you are out of town",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Work okay but do not automatically reconnect,2.0 ,"These units are fine so long as you have uninterrupted power. But when the power goes off and on again, these units have to be manually reset. The problem seems to be that if the WiFi router isn't up and running when these units are powered on, they will simply ""hang"" until you manually reset them ... sort of defeats the purpose of a ""smart home"" when the devices are so idiotic.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Really loves it!,5.0 ,"Absolutely love those smart plug!! it saves my life. I am a super lazy person, now I can control my room light in my bed by using the App. And I can control my room light even if I am at work or anywhere outside. The quality is good! I have used those plugs for more than 1 month, everything works fine! I am thinking to buy more products!",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Works great and easy to set up,5.0 ,"I currently have one in my bedroom and one in my living room, with lamps that I can activate by simply using my cellphone.Works great and easy to set up ! I would definitely recommend",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
A Small Device with a Huge Impact on Everyday Life!,5.0 ,"These were easy to set up. All I had to do was download an app to pair them with my WiFi network and then add the skill to my Alexa. It was very straightforward, and these smart outlets are super useful around the house! I like that they are not nearly as bulky as most of the products out there.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Product description LIES. Turns off constantly.,2.0 ,"Incorrect product description which says max power is 2000W. The manual in the box says only 1100W, huge difference. Not cool. When used way under 1100W, it still doesn't work. Turns power off repeatedly regardless the setting.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
good product! 1,5.0 ,"good product! 1.very easy to install 2.occupy small space, doesn't block other plugin 3. Easy to control. we can set a timer or set a time to put it on and off. 4. hold stably for both input side and output side. commanded!",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
worth the money,5.0 ,"This is my third time to buy smart wifi plug/outlet. I am looking for a products which also can support the Tuya app, which I used to control the other three devices (two plug in and one lighter). After several days using it. 1 it support the TuyaSmart App, like the pic 1 2 it have a indicator blue light when turn on, but it did not lighting on turn off status. looking the pic 2, the other smart outlet has a other color for turn off. 3 it is compact, but the circle shape occupied the space of others. So you cannot put two of them close to each other 4 the set price is chaper, worth the money updating pic1and 2",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Awesome!!!!!!,5.0 ,"Just received. Love these and easy to set up. I could NOT make it work with Wink ( 1st generation ). If you read the little instruction it comes with it's easy. Works great with Alexa Dot once you program it to through the Alexa App or works with its own app, Smart Life. They are easily programmable or you can do it manually from its app.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Packaging was perfect and instructions were simple to follow,5.0 ,"I ordered, and promptly received, two Etekcity WiFi outlets. Packaging was perfect and instructions were simple to follow. So far, both outlets have worked flawlessly. So much that I have recently order two more. These things are kind of addictive once you start using them! Be aware that if you put the WiFi outlet on the top outlet it will partially cover the lower outlet. Not an issue in most applications. The app works great and the schedule and power use functions are very convienient. Great product!",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
EASY TO SET UP - ALEXA COMPATIBLE,5.0 ,"I waited a long time for these, but they were worth the wait!!! I am a low tech person and I managed to get them set up and linked to Alexa. They work great. I am enjoying using voice commands to turn things on and off.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
These Smart Outlets Work Well w/Amazon Echo!,4.0 ,"These work very well with my lamps. I would give them 5 stars but I thought the directions to link w/the Echo could be a little more clear; it wasn't too difficult though, just took a few minutes.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
The white wifi socket is very easy to use,5.0 ,"The white wifi socket is very easy to use,I use my cell phone to control the lamp, coffee machine, air conditioner and so on. It is easy and convenient to set the time of switch.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
but after I read the instruction carfully I was able to set up the smart plug in 3 minutes,5.0 ,"It was a little bit confusing to set up at the beginning, but after I read the instruction carfully I was able to set up the smart plug in 3 minutes. First I did download a app then registered. Then I need to pair the plug with my phone. Before I paired the phone, I have to press on the on/off switch for a few seconds until I see the blue light on the plug is blinking. (This step was confused me) after I paired up the plug with my phone. That smart plug amazed me. It's so easy to control. I can use my phone to set up the timer that I want it on or off and I also can control it with my phone from long distance. I really like how this plug makes my home electric divice so smart.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Amazing Smart Plug,5.0 ,"Very Easily to use! Now I can use my android phone to controlled my lamp and fan. I just bought an amazon alexa, and I would update this review after testing these two with it.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
It is a great design! I don't need to get up to ...,5.0 ,It is a great design! I don't need to get up to turn off my light when I was laying on by bad and need to sleep! If it has a USB port for charge and don't need to plug another adapter then it will be perfect!,Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
"Like it, with it I can open the air ...",5.0 ,"Like it, with it I can open the air conditioning when I'm still on the way. So go into home, you can feel cool feeling right now。",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Works perfectly with SmartLife app *and* Alexa,5.0 ,"I wanted to be able to have smart plugs that a) kept a regular schedule and b) I could also turn on and off both individually and in groups via my Echo device. These plugs are perfect for that. Download the SmartLife app to your phone (requires you to set up an account for controlling your devices while off your home network, uses your phone number as your account name), plug it in, pair to app, rename if desired. I set up the schedule in the SmartLife app. Then, from the Alexa app, enable the SmartLife link, and you can trigger Alexa to find the devices. After this, your Alexa can turn the plugs on and off by the names you gave them. You can also setup group(s) in the Alexa app and control multiple plugs with one command. I got these specifically for the lights on my aquariums. The schedule runs on its own and I can turn on/off the lights plugged in to one plug or all the plugs at once. I didn't know if this was asking too much of these low-cost devices, but it works like a champ.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Highly recommended!,5.0 ,"Very easy setting up, and works really stable! Control also super easy! No more headache for living room light...",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Love these little guys,5.0 ,Love these little guys. They make bedtime so much easier. I can turn my lights off without getting out of bed or disturbing the cat! Love em.,Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
very easy to used，save energy too very,5.0 ,"Download APP to connect to Wi-Fi, anywhere you can control this plug on / off, very easy to used，save energy too very good",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Five stars,5.0 ,"Works great via my phone, Easy to sync and use! The delivery speed is very fast.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Design is very good,5.0 ,Very compact design and good quality. I used it to control the floor lamps through wifi.,Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
i will buy more .,5.0 ,this is really cool gadget to get. great for the fish tank extra pump. i can set the timer and on and off within a click . other one i use for the LED light . much easier then then old timer switch .,Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
very nice plugs,5.0 ,so far work excellent with Alexa...,Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Five Stars,5.0 ,"Easy to connect with wifi network, and quick command response time. Satisfied.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
i used one to set up cook rice on fixed ...,5.0 ,"i used one to set up cook rice on fixed time. one for lamp when it can turn off about dawn come. At modern home, we need this high tech outlet to help control some appliance and lights. It is much cheaper than to buy a timing setup electric cooker.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
I got two smart plug for use,5.0 ,I got two smart plug for use . It is connected to my phone with wifi . It is good for lazy guy and protect any elertic product.,Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Excellent product,5.0 ,"Wonderful price point as it works as well as my WEMO with Alexa but costing over 50% less, couldn't be happier.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Good,5.0 ,"Works good, I can get rid of the old pin/dial timers. Occasionally have to ensure they are turned on after power interruption.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Five Stars,5.0 ,These hooked up easy to Alexa and turned my lamps into smart lamps love them,Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
They work great,5.0 ,"These worked great! The instructions were a bit complicated, but once set up, they worked easily with Echo. And they were super affordable. I was skeptical but I'm glad I got them.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Five Stars,5.0 ,"Works as advertised, I linked it up with Alexa with no problem. I'm going to buy more!",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
"Only works on some wifi networks, and app requires private info to work.",1.0 ,"Product description does not state that these can only be used over some wifi networks (2.4ghz, not 5ghz) so a waste of time and money for many people. Additionally, to access the app you need to provide them with an email address, phone number, or access to your Facebook account... very intrusive and unnecessary.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
This product does not work. If you attempt to ...,1.0 ,"This product does not work. If you attempt to register a new account on the app you are immediately given a Forbidden (#403) error. Do not buy, I am going to purchase from a more reputable company.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Does not connect with google home. Don't buy if that's what you want to do.,5.0 ,"The Works fine with my phone and easy to set up. I purchased two of these switches and both work great. The literature includes detailed information about connecting to Echo. But it does work on Google Home too. You have install the app, then go to Google Home app and under Home Control, look for Smart Life app. The rest is easy.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Need Support,1.0 ,"Device syncs with Tuya Inc. App, is able to turn smart outlet on ans off, but does not cut electricity as shown below. Please advice.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
otherwise setup was easy.,4.0 ,"Instructions were a little unclear in reference to what android app to install, otherwise setup was easy.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
WI-FI plug is very good. You can control the switch at will,5.0 ,WI-FI plug is very good. You can control the switch at will. Go out and forget the outlet. Just press the phone on it. Turn off the lights do not have to get up,Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Five Stars,5.0 ,Works great with Alexa,Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Does not work with Google Home App,2.0 ,I bought this device in order to control it with Google Home App. Google Home App does not recognize this device.,Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
good one,5.0 ,"this plug is very smart, it is wifi and can be use by amazon remote control, very easy to use it, just use your smart phone , and it can be anywhere and anytime. good price and get 2 packs. good to buy.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
I had trouble getting one of the devices to connect ...,4.0 ,I had trouble getting one of the devices to connect to wifi even though they were both in the same place when I was setting them up. A second plug barely fits if it has a ground. Will update after usage.,Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Could not get it to work.,1.0 ,Could not get it to work. Spent one hour with Amazon Alexa that didn't work any more. Couldn't download the App and there was some confusion about which app to use.,Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
this is funny things I use it for my living room lights ...,5.0 ,this is funny things I use it for my living room lights I can sleep on my bed turn on and turn off my lights tv from my cell phone It's really happy for me haha,Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
"Worthless smart plugs, you get what you pay for",1.0 ,"these are f*n worthless. links to a sketchy Chinese website for app download...not the App store, Chinese lang app, absolutely unusable , needed full refund, Amazon should never been selling these pieces of s*t in the 1st place",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
And good,5.0 ,it works well with amazon alexa. And good grice,Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Four Stars,4.0 ,"No major issues, it is just tuna in water. I am ready for some other flavor.",Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Wasted Money,1.0 ,I couldn't get these to work. Wasted money. 👎🏼,Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Don't Buy.... Required App takes over your phone.,1.0 ,The required App takes over your phone and starts randomly opening and closing other Apps on your Phone. It also opened email App and started deleting emails.,Wifi Smart Plug Set of 2 Mini Smart Outlet Works with Amazon Alexa Remote Control By Smart Phone from Anywhere Anytime (2 Packs)
Unreliable,3.0 ,"I've bought two of these things now, different brands, different sellers, but they appear to be identical, with identical packaging, appearance, the same horribly translated user guide and basically the same performance. Made in China, natch. So why the three stars? Because I'm feeling generous today, that's why. These things are difficult to setup the first time, largely because of the unhelpful instructions. However, once you get past that, you can get your Echo to learn the new skill (easy) and control it from your phone or Echo. Google home is not supported. It works great until it stops working. I've had both units stop responding. I don't know why. Sometimes you have to reset them and relearn them, other times if you just wait a few minutes they'll restore themselves. This does not fall into the ""reliable"" or ""dependable"" category. For what they cost, you can be assured that only the cheapest, least expensive commodity components are included, and so the quality appears to be rather sub-par. I like to save money, but I would gladly spend twice as much if I could get a unit that would work consistently and reliably. I guess the lesson here is, don't put the unit where it's difficult to get to (which is really the point of having a remotely controlled outlet...) because you will likely have to get to it to reset it. Again and again.","MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
Very affordable Alexa controlled plug!,5.0 ,Had a few issues when I first tried setting these up... Customer service was super helpful and very responsive... Turned out they had some campatability issues with the Galaxy S8 phones... After we did some troubleshooting and determined that that was the issue... They released an update to their app and everything works great now! Go to tuya. Com from a pc and create an account before installing the app. I couldn't get the registration through the app via verification code to work. Once registered from the website... Setup is a breeze!,"MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
Before I received the smart plugs I received an email from customer service with ...,5.0 ,"I received the product on time with no issues. Before I received the smart plugs I received an email from customer service with various pdf files on how to connect, etc. This is a nice touch! I unboxed and tried to install the device to my wifi.. It was not difficult but I must say it took a few tries for it to recognize my router. It connected to my Amazon Echo Dot flawlessly and it has been on line ever since. It works with either Alexa or the phone app just fine. I look forward to seeing the other products from this company.","MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
It makes me satisfied. Recommended,5.0 ,"Two weeks ago I bought this smart plug, Because I will leave home after a few days. So, my main concern is the remote function and remote online access function, so far this product makes me very satisfied. It really can be controlled by Alexa, do not need the hub, which is the biggest advantage. Advantages: I can use my smartphone to control the Smart Plug anytime, anywhere, and I can turn on the light before arriving home, so I will not see a dark house. I'd love to leave the pattern, I can set a time interval, during which time I can open and close the fixture at any time to improve the security. I often go out, so it is really great for me. I can use my cloud camera, and it would be easy to see my house condition. But I think this product is still a little bit of flaws, because the time interval must be set on the same day, which for an all-night party animal is risk. Overall, I like this product, I will buy it again.","MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
A small size plug,5.0 ,"It was hot this summer,I bought extra fans, and of course I had to buy more Wi-Fi smart plugs to control it,so I choose this round plug. The advantage of this plug is that it is small in size and will not block the use of another socket when plugged into a wall outlet. And its light on the side,such a design is both convenient to operate, and will not become a dazzling light source at night. It is also work with Amazon Alexa and can accept voice control like other plugs,it's great for me.","MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
I set up as part of security system.,5.0 ,"I set up as part of security system. If someone trigger within you security area. You can turn it on to make them know someone home to make your home more secure. It's can connect with Alexa and gogle Home. It can solve a lot of inconvenient issue. Just download the app connect it with wifi (read instruction) its new way to hook up together u need to learn other then WSP button. This device can manual control ON/OFF, timmer and set schedule. So you can use it as timer.","MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
"Works better than Belkin plugs, not a single issue in 63 days of daily use",5.0 ,Honestly given the price I wasn't expecting but this works as good and in some ways better than the Belkins I had been purchasing. First syncing this plug with the app is a LOT better than the Belkin you don't need to initiate a connection then connect to an Access Point the plug is broadcasting it just finds it and works. I had no problem getting this to work with Alexa and have not had a single issue in the two months I have used it,"MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
He was very happy. My friends think the wifi socket is very ...,5.0 ,"I gave this product to my friend as a birthday present. He was very happy. My friends think the wifi socket is very practical and sophisticated, very fast to be connected and very fast. The price is very affordable and the seller's packaging is very carefully and beautifully. The color is also very beautiful. The product is also very good in the details. If you want to buy it, This product will definitely surprise you and you will love to use it.","MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
"Great product, and even better service!",5.0 ,"Great alternative to the much more expensive options out there. Easy to setup with their app, and works well with Alexa. I contacted support after my first unit died, which we determined was likely due to me drawing too much current through it with a device that exceeded the rating, but they still sent out a free replacement. Fantastic customer support, with prompt and friendly responses. I couldn't be more pleased with my purchase. While it isn't going to be used as initially intended, I have plenty of other devices to use it with, so it will be a welcomed addition to my home that's getting smarter by the day.","MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
I love this new things,5.0 ,I love this new things. I connected this with my amazon Alexa. Setup was easy. It works amazing. I was very surprised how this smart plug works with Alexa when I first set it up. Now my sons' are abusing it by giving Alexa commands to turn on and off my fan without getting up. They asked me to get another one so they can connect to other things too. I am happy with this purchase and thankful for the design.,"MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
Yes! This plug worth 5 stars for its quality ...,5.0 ,"Yes! This plug worth 5 stars for its quality, function and design. I connected it with my router once I received it. Following the instruction in the package, it is very quick to complete the set up process. When I want to control the switch, I can simply open the App on my phone, and press the power button on the screen. I don’t have an Alexa devices, thus I cannot say anything for its function with Alexa.","MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
"This product is really great, totally beyond my expectation of it",5.0 ,"This product is really great, totally beyond my expectation of it. It's very convenient to connect to wifi. I bought several at a time. Each room can be controlled with automatic timing, with special dexterity. This product is really safe and convenient and much more delicate than the other home. It is very beautiful and convenient to connect. He made my life more convenient. When I first got it, there were some things I didn't understand, but the seller carefully explained how to use the product. Logistics is very fast, and I will come to this shop when I need it next time","MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
Works great,5.0 ,"The quality is good as the seller describes it. I am satisfied with this purchase, and it is completely out of expectation. The delivery speed is very fast and the packing is very strict and exquisite. As I always use these smart devices, the setting up and operation are both very simple for me. The plug works well for more than one week now, during which I used it frequently.","MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
This product is really great. It's very convenient to connect to wifi,5.0 ,"This product is really great. It's very convenient to connect to wifi. I bought several of these produces at a time. Each room can be controlled with automatic timing and special dexterity. This product is really safe and convenient and much more delicate than the other room. It is very beautiful and convenient to connect. It made my life more convenient. When I first got it, there were some things I didn't understand, but the seller carefully explained how to use the product. Logistics is very fast, and I will come to this shop when I need it next time.","MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
Works with Alexa,5.0 ,"Works perfectly well with Alexa. Small size, which helps that it does not occupy both wall outlets. Setting up is a breeze. Would definitely get more of these. The smart plug is well built and of great quality. The size of the plug is also nice as it occupies only one outlet, letting you use the other outlet as well. Setting up the plug using the Smart Life app is a breeze, and so is linking it to Alexa. Works wonderfully well. Very happy with the purchase and would definitely buy more of these.","MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
This is a really a mini smart socket when compare with other ones,5.0 ,"My sister purchased an Amazon Echo in early May. And Amazon sent an email with a list of products that would works with my Echo. This is a really a mini smart socket when compare with other ones, and I was attracted by its appearance. The setting process is quite straight forward and I complete it within 20 min. The only flaw is that the font of the instruction is small. I will give 5 star to this newly launched smart plug as it works quite well with the Echo in my room for a few days.","MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
I saw several different kinds of smart wifi plug,5.0 ,"Round shape and small size. This is exactly what I want. I saw several different kinds of smart wifi plug. Only this one is round and smaller. I need to connect many devices to my outlets. With this plug,if you want to add another to the wall socket, still ok. So great to buy this type. I plugged them and using them now. Until now everything is fine. Turning on the air conditioner on the subway backing home really helps me out of hot weather. I don’t need to waste time and could have a nap as soon as I get home at noon. And if I leave home in a rush and forget to switch off something, do not worry. All can be done on the phone. Love it.","MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
The most amazing is it has a timer,5.0 ,"I have bought several smart plugs, this one is most useful, I am most satisfied with this plug, the reason is it have a countdown timer, and also can schedule a time to switch on or off! The others' don't have this function. It solved me some problems cause I am always aware of time. So I always forgot how long should I turn off the power.","MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
very easy to connect,5.0 ,"So convenient, very easy to connect. My son call it magic!!! Just install the app on the iPhone and it is automatically linked. Just a click it will on and off. I tried it many times a day. Sometime just for fun. I am think about getting several this kind of control and whole house will function like a high tech home.","MartinJerry mini Smart Plug works with Alexa, No Hub required, FCC and ETL listed, Easy installation and App control like a Smart Switch On / Off / Timing (1-Pack)"
