Header,Rating,Review,Product,asin
Five Stars,5.0 ,It works great with my Amazon Echo. The WEMO app is also nice when traveling.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Four Stars,4.0 ,The timer feature fits our busy life style and lets us come home to a well lit house.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
One Star,1.0 ,"Doesn't work well, had a lot of issues","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Love that I can control lights while away,5.0 ,We travel frequently and I am always worried about our home being dark. Love that I can control lights while away!,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
App makes this switch a pain to deal with,2.0 ,"The plug itself might be okay and when it is paired, it does work well. But the number of problems with it meant I had to return it. 1. Pairing is extremely painful and unreliable. For starters, the app for some reason kept looking for the plug on my cellular 3G connection, obviously not finding any plug there, instead of the WeMo switches own Wi-Fi network which I was connected to. After I turned off cellular data on my phone, it finally decided to use the Wemo switch Wi-Fi and discovered the switch. The entire process was punctuated every few seconds by the app just hanging during discovery or Wi-Fi connection. 2. I had two of these switches and one of the switch was just never discovered at all or paired. 3. The switch that did pair kept losing its connection every few days making the home automation unreliable. I think all of these problems really stem from a poorly written Android app which definitely hangs if you have to go to another app in the middle of the process and switched back to it, but even if you stay on the app, it will eventually hang. When working, the switch works beautifully. The away mode is nicely done and the switch is operable remotely. But the setup and constant disconnects meant I had to give this up. I researched some more and ended up buying the TP-LINK Smart Plug, Wi-Fi, Works with Alexa which while having some problems of its own paired without problems and works very nicely.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
One Star,1.0 ,Couldn't get them to work so I sent them back.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Four Stars,4.0 ,Using for about one week. - still having problems programming timer and controlling a pattern for timing,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Bad,1.0 ,Tried to get this to work for more than 2 hours. No luck. Sent it back.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Can't add (already set up) devices when remote makes this product worthless,1.0 ,"I really wanted to like this product. I keep a Slingbox set up attached to a cable box at my parents's house, as I tend to travel around a bit and don't want to pay for another TV service at my own apartment. Since my slingbox is rather old, it tends to lock up at times and require a power cycle to get back in a working state. So I bought this as it was cheaper than most other network-control power switches on the market and seemed pretty simple to set up and use. It worked great, exactly as I was hoping, for the first month or so. It was pretty simple to set up, and worked flawlessly whenever I needed to use it. However after a month or two of use, it suddenly stopped working. Trying to do anything in the wemo app didn't respond, so I was SOL regarding trying to use my device. Eventually when I got back to my parents house, even on the local network the device wouldn't work. I ended up having to do a manual factory reset of the device in order to get it back and usable. After the factory reset, it worked fine. However, my biggest complaint, is the Wemo app's lack of having any form of account management. I'm currently nowhere near my parents house, and my phone died so I had to get a new one. With my new phone, when I installed the Wemo app, theres no way for me to recover my old list of devices. The only thing the app lets me do is add new devices connected to my local network. However since I'm nowhere near my Wemo switch, that is impossible, and so I'm once again without access to controlling my device. If they added the ability to recover our devices remotely, this review would instantly go back to a 4 star review. For a device that's intended purpose it to allow you to control it from anywhere in the world, not having a way of re-setting up access to it when remote is a huge flaw in their design. TLDR: device works well enough, however the lack of ability to setup/add your WeMo switch on a new device unless you're physically at the device is a huge design flaw that keeps this device from being useful.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
... help hooking it up the tech at Belkin were great I plan on buying more,5.0 ,I needed help hooking it up the tech at Belkin were great I plan on buying more,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Excellent,5.0 ,Simple to setup and it works flawlessly.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Would like to get more,5.0 ,Would like to get more.. works wonderful..,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Two Stars,2.0 ,"Worked good until firmware update, amazon echo can't find it again. Thinking about sending it back.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Set up is simple and works great.,5.0 ,I use this one for my garage electric heater. Set up is simple and works great.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Wow,5.0 ,I ordered an Amazon Echo and wemo plug. Wow is all I can say. It is awesome. I wanted a Bluetooth speaker. The echo is great as a speaker and does so much more. The wemo light controlled by voice command is frigging cool.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
One Star,1.0 ,not working,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Easy to setup and wire Good product works great,5.0 ,Easy to setup Good product works great,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Very nice and easy to set,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Three Stars,3.0 ,"After power outage, often need to manually reset to get it back to work.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Works great! Looking forward to getting a few more.,5.0 ,Works great with both my Amazon Echo and on my iPhone through WeMo app. Looking forward to purchasing a few more.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Easy home automation,5.0 ,Very easy to set up and program it for what I want it to do. Previously purchased and set up a Wemo Light Switch.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
"Works as designed, but may hesitate to switch on ...",5.0 ,"Works as designed, but may hesitate to switch on or off at times. I may need to boost my WiFi signal.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
"Cool concept, easy setup... not reliable whatsoever.",2.0 ,"The product would be great if it would stay connected to wifi. But since it cannot do that for more than two days at best, the thing is pretty much useless to me. I have to reset it manually. I can't do that when I'm out of town. There are a lot of cool things you can do with ifttt. All of these cool things require the Wemo to stay connected to the wifi network.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
It was great to use Alexa to power them on and off,5.0 ,Used this for my Christmas lights. It was great to use Alexa to power them on and off.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
One Star,1.0 ,Having problems getting it connected to wifi,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Tons of bugs. After latest firmware update it is ...,1.0 ,Tons of bugs. After latest firmware update it is now stuck in setup mode and is unusable.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,"Love it, works perfect!!","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Iphone App does not work!,1.0 ,The WEMO native app DOES NOT WORK. When remote you can not consistently connect with the device.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Love This Gadget!,5.0 ,Easy to install. Works perfectly. Will be ordering another one. I love having control of the living room lamp anywhere in the house.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
We just love being able to control our lights with WEMO,5.0 ,Install was simple and linking it up to Alexa was a snap. We just love being able to control our lights with WEMO.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Wonderful product! Love it!,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Wifi issues,4.0 ,"These worked great at first but now disconnected from wifi and I can't seem to reconnect them again. Maybe it's something I'm doing wrong, but I don't think so.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Worked as advertised with elexus very happy with it as a light switch for a lamp,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Had to send one back because it quit working. ...,4.0 ,Had to send one back because it quit working. Did all the re-setting of the switch but did not work.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Wemo response.,4.0 ,Works well with Amazon Echo. Faster response to commands from Echo than my Hue lights .,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Works perfect every time.,5.0 ,Awesome product. Works great with Alexa and smart phone. Nice that you don't need a separate hub.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Four Stars,4.0 ,"Works good, sometimes it loses wifi connection or needs updating. Most of the time it wokes wells","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Product currently not possible to setup with iOS device,1.0 ,It never prompts you to setup the wifi for the device and the app has been broken for over a month. Only other way to setup the device is to use an android device,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
So glad I bought these,1.0 ,"So glad I bought these,know wonder why they we're on sale. Just junk. Glad I just wasted 2 hours in these to not to work.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Works great with Alexa.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Does the job just great.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,"Super easy to set up. Works every time work the Echo, so far.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Works great with Alexa,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Good product for your remote control needs,4.0 ,"Need to try it in our vacation home, but it is easy to set up and change the programming without looking for a instruction manual","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
"works wonderful, might be buying another one in the future ...",5.0 ,"Use with Alexa, works wonderful, might be buying another one in the future for sure! (or at least the mini)","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,This is awesome! Installation is quick and easy. Sync with Echo worked flawlessly.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Great,5.0 ,"We put our Christmas tree on this, so that we could have it welcome us home. We will now put it on a light to do the same with.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,easy install works great.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
WeMo doesn't follow the rules.,3.0 ,"Three stars because the ""rules"" don't work like I have set them up to. Other than that I like it just fine.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,"turns on/off light, etc. from anywhere.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Wemo building a better house,5.0 ,works exactly like you would expect and it pairs up with Amazon Echo very well.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Turn on the lamp,5.0 ,Works great with the Echo!,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Fantastic Wemo!,5.0 ,It's fantastic I wish it had a few more plugs to put more devices on that device. I love mine!!,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Four Stars,4.0 ,"App interface is easy to use, connection to local network went very smoothly. Performs as expected.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Not reliable!,1.0 ,Installed first day worked. Second day switch not detected. Reset it and worked that day. Next day switch not detected and reset again. I can go on and on. I'm still waiting for customer service to reply.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
WeMo Switch,5.0 ,Works as it should. Waiting for them to go back on sale to buy more.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Works great with the Amazon Echo,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
stopped working,2.0 ,"1 month later it would no longer connect to my wifi. Tried resetting and it just doesnt work anymore. Dont waste your money. UPDATE: This device works ok however the app that comes with it is not very user friendly. Unfortunately, this device is nothing more than a glorified wifi switch without a good app to go with it. I have figured out after hours of trial and error that you need to disable remote settings and all that nonsense from all your devices that use it. (not an easy task if you set it up with multiple devices) There should be a master reset option instead of these things. I tried using the help on the app without getting any either. I have tried this both on an iPhone and an android phone. They are equally difficult to manage and maintain. Sometimes the remote access feature does not work for me at all so I would have to be in the wifi network to use it. I think a lot of improvement is needed for this device to be useful at all. I'm leaving this with a 1 star review because all it's done so far is annoy me with multiple unintelligent settings and terrible re-setup. Update 2016: Other than a 5ghz wifi band incompatibility, after it is set up, it works very well with Amazon echo. I am bumping this up to 2 star because the app still isn't good with it but is functional and very convenient with echo.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Did not work for me This is my second try ...,1.0 ,Did not work for me This is my second try I am following the directions but I must be doing some thing wrong are the just don't work would appreciate any suggestions,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
when it was supposed to be easy to use it,4.0 ,"Took some time to understand it, when it was supposed to be easy to use it...... once you are lucky enough to update at least 5 times the firmware, then you are good to go with it, and it seems to do its work good. Please update the firmware while connected to wifi, and never over a 4G network.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Awesome,5.0 ,Works great. Easy to set up. Easy to use. Purchased 2 back to purchase a few more.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
... in the house can turn it on/off with their smart phones.,5.0 ,Replace my X10 controller and everyone in the house can turn it on/off with their smart phones.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
This product is laughably bad.,1.0 ,"What a great idea. What poor, poor execution. These bad boys went on sale so I picked up three. Right off the bat, it took me about 2 hours to set up the 3. The Android App struggled with connecting to the actual product, to the wifi, and really... just about everything. Once I finally got them up and running I find that for some reason when I'm within my network I cannot see the names I set for my WeMo's. In fact, I can't do anything but turn them off and on from within my network. I try to contact support and they tell me I should try some generic reset everything technique that sounded like a canned response. So I download the older beta app and finally I can see what I'm actually turning on and turning off. Funny that an app that is about 6 month older works better than the new one right? Well today they just stop working. So now I have no choice but to try reset them. This is where it gets bad. It takes 10 to 20 tries just to use the physical button on the device to reset them. Tie that in with the usual unable to actually set up anything correctly app and I'm 4 hours in and only one is actually setup. One. I would not recommend this product to anyone. Not in it's current form. I think the Android App is most to blame. The app unbelievably deficient, slow, and just doesn't work most the time. I would return these if I wasn't so head hard and intent on making them work for me. But please whatever you do, save yourself the pain.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
A great tool,4.0 ,I'm having trouble staying connected or I would have given 5 stars. Trying to work on that problem.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Four Stars,4.0 ,Works as advertised. I have only had it for a week.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Works every time!,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
I THINK IT IS AWESOME,5.0 ,"EVERYTHING HAS BEEN VERY WELL THANK YOU, I THINK IT IS AWESOME","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Four Stars,4.0 ,Once linked works great,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Did not work.,1.0 ,Was unable to successfully connect the switch to my network. Belkin support was unable to help me.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
The reaction time of the Works absolutely seamlessly with the Amazon Echo (Alexa). They need to add dimming.,3.0 ,"Had some issues finding a compatible version of Android to configure this with (Android N beta would not work. Android 4.3 worked. I haven't tried setting one up since N has been officially released). Once set up, the app works well for what it is. It provides quick accessibility to the on/off feature of the switch. The reaction time of the switch to app commands is fantastic. Works absolutely seamlessly with the Amazon Echo (Alexa)! Easy to add to Echo, easy to control the switch with voice control. No additional trigger words needed, just direct voice commands. The scheduling is nice, but I wish I could set up a random On/Off sequence for the times where I am away from the home for extended periods. This is a minor complaint though. A bigger issue is no support for dimming a lamp. I get that there is a little added cost and complexity from adding dimming, but at this price point this feature is expected. Once this feature is added, I'm buying one of these for every outlet in my home.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,"Works as expected, and works well with the Amazon Echo and Echo dot. Simple set up.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Works as advertised,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Fun idea - too bad it doesn't work,1.0 ,"Bought it for Father's Day. It was on sale and didn't take time to check reviews. Over 180 gave 1 star and I normally pass on a product when I see that. Should have checked because this thing did not work. My father is very tech savy, spent 4 hours trying to get it to work, no luck. I have to assume piece of crap.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Great buy,5.0 ,Love this thing and EXCELLENT customer service!,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Four Stars,4.0 ,synced very easily to the smart phone. works well with the echo,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
"When a product fails at its primary purpose, it is useless.",1.0 ,"LOOK FOR A DIFFERENT SWITCH!!!!!!! These are terrible. I bought three of them. I started with two. The set-up was not as easy as it should be. One of them took five tries to get it set up. The App is awful...it is confusing and difficult to figure out how to assign, share, and configure rules. I consider myself to be more than moderately tech savvy. If you are not that, then I would imagine setting this up and working the App would be near impossible. OK, so I get the first two set up and they are working fairly well at first, so I buy a third one. With the experience of setting the first two up, this one was slightly less difficult to set-up, but still not as easy as it should be. Almost immediately, the third one would go on and off randomly during its scheduled time to be on. Maybe resetting it and starting over may have solved this, but the set-up is so painful on these that I never did it. I guess they recently did an update of the firmware on these and, after that, now, none of the lights turn poff. They turn on when scheduled, but they do not shut off. So, I took the irritating, frustrating and painful time to reset all three of the switches. Guess what, they still do not turn off. I awoke the next morning to all three lights being on. I am not sure if the resetting has or has not fixed the random on/off of the third one as I really didn't pay attention and I just did this all yesterday. I think the worst part of this is the seeming indifference of Wemo to even acknowledge this. A quick check online shows that this is a common issue with Wemo owners all over for sometime. Some people who have contacted Wemo state that Wemo gives them some form of ""It is not us, it is you"" response. I will give it this: It does interact with the Echo well and I do enjoy that aspect. But, that is a secondary reason I bought these. Certainly, a reason, but the main reason I have these is to turn lights on and off. If they do not do that reliably, then I consider them useless. The sad thing is (well, it should be sad for Wemo) that I was just getting ready to buy 2 or 3 more of these. Again, I am a fairly competent person with tech stuff. I can set-up almost anything, even more complicated household installations, so I can say with certainty it is not me, it is them. I will be looking for a different brand. DO NOT BUY WEMO.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Worked perfectly and responds quicker than if I had a regular light switch,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Very pleased once i figured out how to connect with my ...,5.0 ,This switch works perfectly! Very pleased once i figured out how to connect with my Alexa applications.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
It no longer works with Amazon Akexa,1.0 ,"I love this! I have my room fan connected to this plug. It is also connected to my Echo so all I have to do is say ""Alexa turn fan on"". It is great! It was so easy to set up and only took a few minutes to download the app and connect to Echo. All you need is an internet connection and it is easy to control. You can also press the button on the plug to turn it on and off. Updated review This device is no longer recognized by any of my Amazon Alexa devices. It will not communicate with them at all. I have tried every support idea and they will not work. I checked every community forum and everyone is having this problem. I'm so disappointed that wemo changed their technology so it doesn't work anymore. Even with the newest firmware upgrade and app upgrade it doesn't work. It does work in wemo app if that is all you want.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Sets up easily and links with Alexa with no problem,4.0 ,Sets up easily and links with Alexa with no problem. Not as easy to program on off times than TP Link switch.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Worked perfectly; online within around 30 seconds! Using ...,5.0 ,Worked perfectly; online within around 30 seconds! Using it at a distance of around 50 feet from the router and through four or five walls.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Fast delivery,5.0 ,Thank you,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Four Stars,4.0 ,works good,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Can't wait to get the next one,5.0 ,We love it works fantastic,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Great installation and use experience,5.0 ,"Super easy to install and connect with my Echo. Great experience, I'm happy with the experience.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Perfect for controlling our Christmas tree,5.0 ,Perfect for controlling our Christmas tree. Live in a very old house so I'm looking forward to adding more switches.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Perfect!,5.0 ,It works great with Alexa!,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
junk! I bought two. One doesn't upgrade firmware ...,1.0 ,junk! I bought two. One doesn't upgrade firmware. Settings are lost. App on the android phone stalls continuously. Absolutely not user friendly!,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Frustrating,1.0 ,Nice idea but poorly executed. Frustrating experience trying to keep the switches connected to wifi. Look elsewhere.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Great product for what I'm looking for,4.0 ,Reasonably priced for this advanced timer that you can control from your iPhone from any where. The only minor complaint is that it's a little hard to figure out how to set different on/off times by each day of the week. The App has a feel of Apple and Google-ish style to make it more hip.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Three Stars,3.0 ,Doesn't consistently work via smart phone.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
WeMo switch = awesome,5.0 ,I love this thing. I can control from my phone app or with my echo dot. Great product. Will def buy more.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Four Stars,5.0 ,Good,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Love them!,5.0 ,"The WeMo Switch Smart Plug is great. I bought 2, one for each lamp on either side of my bed. No complaints.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
On/off/on/off,5.0 ,I have this plugged hooked up to Google home and it works great!,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Don't mind the reviews complaining about setup. Works great!,5.0 ,"I ordered these, and then read some of the negative reviews today. I got worried I was going to spend a lot of time setting it up, but I think I had both of mine set up in less than 5 minutes. So far they're working well and connected to my Amazon Echo. The app is clunky for setup on Android (5.1 in my case)... But try this: 1. Plug in the WeMo Switch (I'd do it one at a time so you know which one is which if you have multiple).. 2. Go through the tutorial on how to set it up (should be 4-5 clicks/swipes) 3. Exit the app. 4. Go to Settings->WiFi->WiFi Advanced-> Disable WiFi Scanning 5. Connect to the WeMo network 6. Launch the WeMo App. It should now say Connecting to WeMo ### or something along those lines. 7. Name your WeMo, change the icon, etc. 8. Pick your WiFi network. Put in your password. Save it (useful if you have others) 9. Repeat as necessary.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Works as a champ!,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Excellent,5.0 ,Meets Expectations. Excellent Product,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
if you need it buy it,5.0 ,it out performed my expectations,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Love it!,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
very cool product - works great with Google Home,4.0 ,works well - only wish it had better instructions on setting up IFFTT,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
This is a terrible device. If I could I'd give it zero ...,1.0 ,"This is a terrible device. If I could I'd give it zero stars. I researched it and did look at the previous reviews. I was worried as there were a lot of one star reviews. I thought I'd give it a try. Well, at least in my home it is impossible to configure. I have two WiFi access ports. My main one is from one of the new Apple Extreme 802.ac Airports and the other is an ASUS router running Tomato software. The ASUS supports up to 802.n. Neither of my WiFi devices could communicate and set up the device. I googled around a bit to see what was needed but in the end this is just plain ridiculous. I designed and built computers for 20 some years and really understand networking. This thing is a joke. DON'T buy it. Amazon was great and accepted my return. I'm getting a Z-Wave device next. Hopefully that will work much better.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Work fine easy to use,5.0 ,Works fine easy to use,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Pairs seamlessly with Amazon Echo.,5.0 ,Pairs seamlessly with our Amazon Echo. I also like that I can control lights from the WeMo ap on my phone. We love having this technology in our home.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Way to go WeMo,5.0 ,Exactly what I was looking for in an electronic switch controllable from my smartphone.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
One Star,1.0 ,Device will not connect to my network. Tech support could not resolve my issue.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
"Great when it works, but that's not often enough",2.0 ,"Great when it works, which is only about half the time. Lots of trouble connecting, controlling remotely, and staying on WiFi.","WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Alexa works great with this.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,Easy to install and link with the Amazon Echo,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Five Stars,5.0 ,great,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Three Stars,3.0 ,It is ok but it is big,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
Works but not sure if my phone's Wifi connection is less secure now because of the WeMo,4.0 ,I'm no tech wizard so please don't hold my ignorance against me. I was unsure if this was going to work for my room based on some of the online reviews but overall I'm glad I bought this because it did exactly what I needed it to do which was create a remote controlled light. I had a plug located in an inconvenient location and it made it difficult to use the light switch on the wall to turn the lights on and off in my room. Thanks to the WeMo I only had to worry about plugging in my lamp once and I never had to touch the light switch on the wall again! One thing that I'm not really comfortable with is that the WeMo set up required that I route the Wifi connection of my smartphone through the WeMo app/software versus connecting my phone directly to my home Wifi like it used to be before the WeMo. Now when I use my phone at home to browse the web I get constant error messages stating that my phone is NOT connected to the Internet. Maybe I made a mistake during set up but it's really annoying and somewhat unsettling to think my connection may be compromised.,"WeMo Switch Smart Plug, Wi-Fi, Works with Amazon Alexa",B00BB2MMNE
